student_id,join_ts,country_code,acquisition_channel,persona,first_subject
4663984,2026-01-23 22:06:03.352,DE,Paid,conversationalist,english
4119565,2025-08-21 21:44:32.863,US,Paid,working_professional,english
4556379,2025-12-21 23:09:57.837,ES,Paid,working_professional,italian
4534723,2025-09-16 19:29:14.558,IT,Paid,relocator,english
4203322,2025-06-10 12:29:01.217,US,Paid,conversationalist,portuguese
4949928,2026-01-26 01:21:06.973,DE,Direct & Brand,relocator,spanish
4813934,2025-05-06 12:36:01.260,ES,WoM,working_professional,italian
4366346,2025-10-11 16:03:16.268,UK,Paid,working_professional,spanish
4368154,2025-11-15 23:05:46.102,PL,WoM,working_professional,italian
4762712,2025-04-16 03:27:04.114,ES,Paid,exam_prepper,english
4858729,2025-12-03 08:47:27.326,UK,Paid,relocator,french
4676796,2025-05-07 15:19:24.216,MX,Other,working_professional,english
4854628,2025-11-19 16:54:40.549,ES,CRM,working_professional,spanish
4154864,2026-03-30 08:46:47.510,IT,Other,relocator,english
4247745,2025-12-27 12:35:26.214,US,Other,conversationalist,english
4107798,2026-02-07 02:08:52.510,UK,Other,working_professional,portuguese
4153557,2025-07-22 01:51:24.991,AR,WoM,exam_prepper,portuguese
4268402,2025-12-23 21:59:39.421,PL,WoM,conversationalist,english
4206854,2025-07-24 04:18:30.758,UK,Paid,working_professional,english
4181926,2026-03-22 10:59:06.370,IT,Paid,conversationalist,portuguese
4631661,2026-01-30 13:55:17.775,IT,Paid,working_professional,english
4160295,2025-12-02 19:07:09.345,US,CRM,conversationalist,english
4797143,2025-12-07 12:16:36.327,IT,Paid,working_professional,spanish
4796028,2025-09-30 21:49:07.932,US,CRM,conversationalist,english
4687351,2025-10-29 09:15:00.913,NL,Paid,working_professional,english
4079013,2025-12-21 07:51:11.486,MX,Direct & Brand,working_professional,german
4185751,2025-04-10 11:16:55.331,IT,Paid,working_professional,english
4997502,2026-02-10 12:19:12.823,BR,Paid,exam_prepper,english
4810389,2026-02-01 11:03:19.860,FR,Other,conversationalist,german
4658452,2026-01-25 01:46:41.657,PL,Paid,relocator,english
4518119,2025-09-13 20:38:28.508,DE,Direct & Brand,conversationalist,portuguese
4486490,2025-08-07 22:00:13.612,ES,WoM,exam_prepper,english
4791093,2025-11-06 20:37:52.790,UK,Direct & Brand,conversationalist,french
4591119,2025-10-03 11:56:59.001,US,Other,working_professional,french
4796788,2025-04-15 00:32:16.446,US,Direct & Brand,exam_prepper,spanish
4607616,2025-12-13 12:58:00.829,FR,Paid,relocator,english
4470711,2026-01-18 20:01:30.737,AR,Direct & Brand,exam_prepper,german
4714220,2026-04-05 19:49:29.118,FR,Paid,working_professional,english
4969045,2025-11-22 06:44:32.913,US,Direct & Brand,relocator,english
4924894,2025-09-20 05:40:24.779,US,Direct & Brand,working_professional,english
4591912,2026-01-03 09:56:26.986,DE,Paid,relocator,english
4674225,2026-03-22 00:45:35.329,ES,Paid,relocator,english
4666158,2025-09-27 02:55:18.936,US,CRM,working_professional,english
4654858,2025-05-10 20:25:37.186,US,Other,conversationalist,french
4338908,2025-07-22 15:25:42.638,UK,Paid,conversationalist,spanish
4906228,2025-10-06 20:15:36.860,NL,WoM,working_professional,french
4657685,2026-01-25 13:03:47.694,US,Paid,working_professional,english
4331495,2025-11-10 23:13:12.036,ES,Other,relocator,spanish
4158290,2025-07-01 18:18:54.123,US,CRM,working_professional,english
4461124,2026-01-26 06:54:18.465,DE,Paid,working_professional,italian
4071603,2025-10-11 21:52:00.145,ES,Paid,working_professional,english
4491699,2025-11-11 12:48:51.105,MX,Other,exam_prepper,english
4463688,2026-01-02 04:55:21.018,US,Direct & Brand,working_professional,english
4662055,2025-07-07 15:58:31.231,UK,CRM,working_professional,english
4317530,2025-08-15 20:20:30.641,US,Paid,exam_prepper,italian
4835012,2025-10-25 21:57:28.894,JP,Paid,working_professional,english
4288016,2025-10-21 07:06:21.308,ES,Paid,relocator,spanish
4620148,2025-08-06 09:10:14.757,MX,Paid,working_professional,english
4058900,2025-07-24 12:49:17.198,UK,Direct & Brand,working_professional,english
4369038,2026-03-12 17:03:52.933,DE,Paid,working_professional,english
4531981,2025-10-29 03:48:14.469,UK,CRM,working_professional,english
4077794,2026-01-03 23:49:11.539,PL,Paid,working_professional,english
4325486,2025-09-11 02:11:24.621,US,Direct & Brand,working_professional,french
4484172,2025-10-29 19:57:28.428,US,Direct & Brand,working_professional,english
4473866,2025-12-29 23:28:41.983,JP,Direct & Brand,working_professional,portuguese
4039434,2025-09-11 13:13:46.906,DE,WoM,conversationalist,spanish
4059653,2026-01-30 07:27:46.709,DE,Direct & Brand,working_professional,italian
4386649,2025-08-11 07:58:59.145,DE,Paid,exam_prepper,english
4872097,2025-08-17 16:16:00.857,ES,Paid,conversationalist,german
4301022,2025-11-11 05:26:47.397,US,WoM,conversationalist,english
4080458,2025-08-19 13:12:43.874,BR,Paid,conversationalist,french
4675981,2025-07-07 08:45:21.938,ES,Paid,relocator,spanish
4906231,2025-12-31 07:16:09.483,NL,Direct & Brand,relocator,french
4896840,2025-09-04 18:03:45.815,US,WoM,working_professional,english
4094682,2025-07-27 12:41:56.668,DE,Direct & Brand,relocator,english
4644883,2025-08-18 18:39:56.031,DE,Paid,working_professional,spanish
4622937,2026-01-02 12:11:06.367,NL,Other,working_professional,spanish
4531699,2026-01-13 18:47:26.181,AU,Other,exam_prepper,english
4403159,2025-07-02 18:43:25.847,US,CRM,working_professional,english
4485188,2025-11-17 23:58:13.722,IT,Paid,relocator,english
4608519,2025-07-03 02:00:02.790,ES,Paid,working_professional,german
4581242,2025-06-18 11:36:14.604,NL,WoM,conversationalist,spanish
4830281,2025-11-20 16:58:35.442,US,Paid,conversationalist,french
4774814,2025-12-13 22:10:56.316,ES,CRM,exam_prepper,spanish
4939394,2025-10-10 00:38:14.711,US,CRM,relocator,english
4043015,2026-02-12 05:07:52.506,ES,Paid,working_professional,portuguese
4471579,2025-11-21 19:53:27.246,MX,Direct & Brand,conversationalist,german
4953207,2026-01-18 03:19:22.761,SE,Direct & Brand,working_professional,french
4849153,2026-03-15 00:00:32.189,NL,Paid,exam_prepper,english
4599425,2025-12-06 10:54:55.394,US,Paid,working_professional,french
4683501,2025-05-20 18:38:02.657,US,CRM,relocator,french
4197383,2025-07-06 16:39:02.324,US,Direct & Brand,relocator,spanish
4337145,2026-01-21 17:15:13.267,US,Other,working_professional,english
4634394,2025-12-03 03:51:21.668,ES,Other,working_professional,italian
4498733,2025-12-11 13:50:45.976,BR,Paid,relocator,spanish
4525721,2025-08-07 14:44:50.283,US,Paid,exam_prepper,english
4158189,2025-07-21 11:58:10.810,FR,Paid,exam_prepper,english
4064879,2025-08-31 03:14:07.980,US,Other,working_professional,english
4472407,2025-10-16 09:49:21.609,MX,Paid,relocator,spanish
4108529,2025-05-26 20:09:15.425,TR,Paid,working_professional,english
4850360,2025-12-23 21:58:00.621,ES,Direct & Brand,relocator,spanish
4942802,2025-06-26 13:39:50.667,US,Paid,working_professional,english
4878053,2025-11-09 16:46:25.351,US,Paid,relocator,english
4360120,2025-07-20 03:58:25.269,US,Paid,relocator,french
4749014,2025-11-22 09:51:49.554,US,Paid,conversationalist,spanish
4088425,2025-06-26 13:55:08.398,US,Paid,exam_prepper,english
4529057,2025-07-17 12:00:20.790,US,Paid,exam_prepper,english
4677513,2025-12-19 02:53:03.367,DE,Paid,relocator,english
4180941,2025-11-13 19:23:44.031,MX,WoM,working_professional,english
4041043,2025-09-10 15:40:51.520,BR,CRM,conversationalist,english
4259778,2025-06-12 23:19:49.411,DE,Direct & Brand,conversationalist,spanish
4741995,2026-01-10 17:56:15.439,MX,Direct & Brand,relocator,english
4459022,2025-07-11 22:10:21.007,UK,Direct & Brand,working_professional,english
4460767,2025-10-31 03:32:50.266,IT,CRM,conversationalist,german
4549525,2025-05-08 13:44:27.916,MX,Direct & Brand,conversationalist,english
4548141,2025-12-25 08:08:42.106,FR,Paid,working_professional,english
4639427,2025-07-10 00:23:05.388,IT,Paid,conversationalist,english
4166457,2026-03-28 20:34:11.695,ES,CRM,relocator,english
4381574,2025-04-18 09:11:35.080,UK,Direct & Brand,working_professional,english
4390963,2025-07-21 18:50:10.420,US,Paid,working_professional,spanish
4962526,2025-08-15 04:44:41.429,UK,Paid,exam_prepper,english
4296635,2026-04-14 13:52:53.773,US,Direct & Brand,conversationalist,english
4406235,2025-12-22 22:01:45.654,US,Paid,exam_prepper,english
4428625,2025-12-04 17:34:39.143,US,Paid,exam_prepper,english
4812085,2026-01-04 23:44:02.337,UK,Paid,conversationalist,english
4354803,2025-12-14 15:25:07.399,AR,CRM,exam_prepper,english
4711875,2025-07-12 11:18:13.180,BR,CRM,working_professional,english
4626928,2025-11-14 17:17:27.774,US,CRM,exam_prepper,german
4054909,2026-01-08 17:50:26.494,US,Direct & Brand,exam_prepper,english
4827564,2025-05-15 14:08:12.873,MX,Paid,working_professional,german
4661532,2025-08-28 09:11:29.096,UK,WoM,conversationalist,english
4678748,2025-06-17 22:27:54.624,BR,CRM,conversationalist,english
4350905,2025-08-03 10:51:04.693,UK,WoM,working_professional,spanish
4069113,2026-02-12 08:39:39.331,DE,Paid,exam_prepper,english
4345705,2025-10-21 09:19:17.872,IT,Paid,conversationalist,english
4099096,2025-08-17 17:32:52.314,ES,Paid,conversationalist,portuguese
4585066,2025-07-10 06:23:47.558,US,CRM,working_professional,spanish
4711332,2025-09-16 18:12:33.112,UK,CRM,working_professional,english
4405341,2025-10-12 16:32:55.380,ES,WoM,conversationalist,portuguese
4297949,2025-11-30 15:15:20.698,IT,Direct & Brand,exam_prepper,english
4264236,2025-11-11 21:16:43.011,UK,Paid,exam_prepper,spanish
4758889,2025-12-20 09:32:58.263,DE,Paid,conversationalist,english
4892931,2025-10-26 09:53:41.111,TR,Paid,conversationalist,italian
4688457,2026-01-28 11:48:14.602,UK,WoM,relocator,french
4950369,2025-12-19 01:05:33.512,ES,Direct & Brand,conversationalist,english
4631977,2025-11-16 01:10:36.958,NL,Paid,conversationalist,english
4915700,2025-09-28 06:24:01.962,ES,Paid,conversationalist,italian
4157677,2025-06-28 16:45:15.409,UK,WoM,conversationalist,english
4349555,2025-11-09 09:42:13.746,US,Paid,exam_prepper,italian
4085461,2025-06-08 18:47:11.227,UK,WoM,conversationalist,spanish
4611046,2026-02-14 23:49:32.006,UK,Direct & Brand,conversationalist,english
4695847,2025-09-20 22:24:30.776,MX,Direct & Brand,working_professional,spanish
4148298,2025-11-02 04:55:54.505,DE,Direct & Brand,working_professional,french
4961278,2025-04-08 13:54:01.793,NL,Direct & Brand,conversationalist,english
4366813,2025-11-15 15:41:54.967,DE,CRM,exam_prepper,english
4325301,2025-09-06 23:26:25.500,US,CRM,exam_prepper,english
4687923,2025-06-09 02:57:56.575,US,Paid,exam_prepper,spanish
4732409,2025-11-03 04:05:43.259,AU,CRM,relocator,english
4694299,2025-11-24 13:56:49.046,US,CRM,conversationalist,english
4410997,2026-03-31 10:52:53.893,ES,Paid,conversationalist,english
4135215,2025-09-07 05:34:43.698,TR,Paid,relocator,spanish
4623945,2025-12-13 02:40:38.916,BR,Paid,working_professional,spanish
4743266,2025-11-17 11:38:11.712,US,Paid,conversationalist,english
4983566,2025-04-03 07:10:17.335,US,WoM,exam_prepper,english
4088834,2025-08-06 01:09:50.629,PL,Direct & Brand,exam_prepper,english
4324620,2025-11-25 07:55:59.287,US,Direct & Brand,relocator,english
4586072,2026-02-03 03:33:37.087,PL,CRM,relocator,english
4394976,2025-12-28 05:58:46.623,BR,WoM,exam_prepper,english
4674751,2025-06-04 22:07:30.502,US,Direct & Brand,working_professional,spanish
4830117,2025-07-08 17:01:32.851,FR,Paid,conversationalist,german
4344432,2025-11-16 11:09:33.330,US,WoM,conversationalist,spanish
4852686,2025-07-28 07:20:48.812,AR,Direct & Brand,working_professional,english
4134001,2025-10-17 13:36:11.080,BR,Direct & Brand,working_professional,english
4702667,2025-11-23 05:43:07.454,MX,WoM,working_professional,english
4736971,2025-11-26 19:00:35.806,US,Paid,working_professional,spanish
4869226,2025-10-02 18:59:26.520,US,WoM,working_professional,english
4993115,2025-10-13 03:41:11.383,BR,Paid,conversationalist,german
4774661,2026-04-01 18:00:47.899,MX,CRM,relocator,english
4718709,2025-07-09 17:26:38.120,US,Paid,relocator,portuguese
4956771,2025-12-29 18:35:58.506,US,Direct & Brand,exam_prepper,italian
4551963,2025-10-08 03:48:28.766,US,WoM,working_professional,english
4097992,2025-08-23 01:19:02.120,ES,Paid,exam_prepper,english
4677406,2025-09-13 09:50:23.847,IT,Paid,working_professional,english
4703024,2025-09-12 07:34:09.514,US,WoM,conversationalist,portuguese
4443973,2025-12-04 01:25:26.273,US,Paid,working_professional,english
4533188,2025-08-08 04:49:39.978,SE,Paid,conversationalist,english
4379404,2025-10-20 08:58:54.955,PL,WoM,working_professional,english
4019116,2025-10-10 11:11:10.172,TR,Direct & Brand,working_professional,english
4380211,2025-05-14 05:37:26.828,US,WoM,working_professional,portuguese
4323869,2025-05-29 02:52:09.550,FR,CRM,exam_prepper,french
4189019,2025-12-14 06:47:30.007,PL,Paid,conversationalist,french
4997373,2026-01-13 10:00:19.292,US,Paid,working_professional,english
4224597,2025-12-29 04:52:15.538,US,Paid,conversationalist,english
4358332,2026-02-13 19:25:00.606,US,WoM,working_professional,english
4993702,2025-09-13 11:09:53.512,FR,CRM,working_professional,french
4803373,2025-09-24 22:55:18.456,MX,Direct & Brand,working_professional,english
4509892,2025-08-06 08:20:09.080,JP,CRM,conversationalist,english
4201332,2025-11-20 13:53:42.244,ES,Paid,exam_prepper,italian
4237547,2025-06-23 13:39:45.071,BR,Paid,working_professional,english
4144247,2025-10-19 08:27:27.204,FR,CRM,conversationalist,english
4162471,2025-11-28 05:52:49.560,DE,Other,exam_prepper,spanish
4080913,2025-11-27 19:56:00.633,US,Direct & Brand,working_professional,italian
4310160,2025-11-26 20:59:33.138,UK,Paid,conversationalist,french
4885447,2025-09-03 14:54:54.731,US,Paid,relocator,english
4826403,2026-01-19 16:04:42.432,US,Direct & Brand,working_professional,english
4106053,2025-11-06 08:12:41.689,US,Direct & Brand,relocator,english
4532351,2025-08-25 02:11:02.715,US,Paid,conversationalist,german
4808320,2026-02-18 17:33:30.903,US,Direct & Brand,working_professional,french
4565990,2025-07-20 14:17:54.044,UK,Direct & Brand,working_professional,english
4875686,2025-11-18 06:26:55.360,US,Paid,relocator,italian
4774524,2025-09-15 08:26:20.710,US,CRM,working_professional,english
4926607,2025-06-17 06:54:49.445,SE,Paid,exam_prepper,portuguese
4552108,2025-10-27 12:05:17.966,ES,Paid,working_professional,spanish
4039581,2025-08-12 07:00:22.257,ES,CRM,exam_prepper,german
4694083,2025-07-27 15:17:45.017,IT,Paid,working_professional,spanish
4353123,2025-11-28 03:31:52.351,UK,Paid,working_professional,english
4918964,2026-03-24 14:20:57.441,ES,Direct & Brand,relocator,portuguese
4803531,2025-06-14 01:34:09.206,US,CRM,working_professional,english
4648052,2025-08-21 00:46:02.204,US,Paid,exam_prepper,spanish
4137414,2025-12-23 01:47:01.010,BR,Direct & Brand,working_professional,english
4626258,2025-09-13 21:57:24.557,ES,Paid,conversationalist,german
4395019,2025-12-10 10:08:12.883,US,Paid,relocator,english
4161745,2025-11-04 07:57:03.953,MX,CRM,conversationalist,english
4170128,2025-10-22 22:38:10.799,US,Direct & Brand,working_professional,spanish
4189630,2025-07-26 01:40:56.124,SE,WoM,working_professional,english
4871728,2026-01-24 11:24:06.276,US,Direct & Brand,conversationalist,spanish
4726501,2025-08-10 16:11:42.078,US,Direct & Brand,conversationalist,english
4808554,2025-09-18 18:09:01.523,ES,Direct & Brand,conversationalist,english
4655087,2025-12-24 01:17:18.305,UK,Direct & Brand,exam_prepper,german
4848343,2025-09-19 19:58:40.934,JP,Paid,exam_prepper,english
4946503,2025-08-01 05:21:46.693,US,Paid,relocator,english
4173580,2025-11-26 10:11:15.711,ES,CRM,working_professional,english
4756215,2026-03-23 00:24:04.810,MX,Paid,working_professional,english
4458933,2025-11-17 17:58:24.890,DE,Paid,relocator,english
4045814,2025-11-29 16:27:53.963,US,Paid,exam_prepper,italian
4430816,2025-10-02 15:53:00.941,FR,Direct & Brand,working_professional,english
4381995,2026-02-01 18:03:51.914,MX,Direct & Brand,working_professional,english
4709217,2025-12-11 01:12:49.370,AR,CRM,conversationalist,spanish
4754540,2025-07-18 05:41:52.570,US,Paid,working_professional,french
4249068,2026-01-28 09:22:58.650,IT,Direct & Brand,working_professional,english
4465776,2025-04-28 05:08:02.163,ES,CRM,relocator,english
4640255,2025-12-13 07:05:07.953,DE,Direct & Brand,working_professional,english
4298768,2025-10-03 07:13:18.400,PL,CRM,exam_prepper,english
4788939,2025-07-14 04:50:43.054,ES,Paid,conversationalist,english
4784897,2025-12-02 16:51:26.726,US,Paid,working_professional,english
4821874,2026-03-26 09:55:40.369,US,Paid,relocator,english
4470735,2025-08-10 21:23:32.708,ES,Paid,relocator,spanish
4245369,2026-01-02 00:40:05.077,UK,CRM,working_professional,english
4559951,2025-10-18 12:08:11.623,US,Paid,working_professional,english
4250786,2025-12-26 01:24:16.184,MX,Paid,working_professional,german
4324500,2025-04-20 09:37:03.509,ES,Direct & Brand,conversationalist,french
4847903,2025-06-09 03:36:34.143,ES,Other,relocator,german
4822471,2026-01-06 13:24:56.093,US,Paid,relocator,french
4491798,2025-10-04 06:29:25.557,DE,Paid,exam_prepper,english
4947885,2025-12-31 00:44:30.722,NL,CRM,working_professional,english
4875679,2025-08-08 20:36:11.596,US,Direct & Brand,conversationalist,english
4203440,2025-08-04 01:45:38.196,BR,Paid,exam_prepper,english
4385709,2025-11-27 15:02:11.062,PL,WoM,working_professional,french
4711256,2025-06-07 09:24:39.125,NL,Direct & Brand,working_professional,english
4993137,2025-10-05 01:10:14.896,MX,WoM,exam_prepper,english
4598128,2026-01-14 05:06:16.140,BR,Paid,conversationalist,english
4461999,2026-01-16 15:18:08.413,US,Paid,exam_prepper,spanish
4484106,2025-07-03 23:51:43.682,UK,CRM,relocator,english
4806814,2025-12-10 11:03:58.803,AR,Paid,conversationalist,spanish
4295459,2025-10-24 16:07:01.744,US,CRM,exam_prepper,portuguese
4815922,2026-01-21 10:40:46.875,IT,WoM,conversationalist,english
4400422,2025-06-04 10:56:46.034,DE,Other,relocator,english
4527335,2025-11-10 09:00:13.080,DE,Paid,working_professional,english
4553081,2026-01-17 07:50:19.055,US,Paid,exam_prepper,english
4438997,2025-09-10 00:03:08.739,JP,Paid,exam_prepper,german
4169930,2025-08-25 07:10:27.108,UK,Paid,conversationalist,english
4856572,2025-07-29 23:53:02.976,US,Paid,exam_prepper,spanish
4209398,2025-07-22 11:56:50.174,US,Paid,working_professional,spanish
4840181,2025-10-12 03:37:13.767,US,WoM,relocator,spanish
4634035,2025-11-09 05:53:34.691,BR,CRM,conversationalist,english
4145121,2025-09-11 10:02:37.934,MX,WoM,exam_prepper,english
4915408,2025-09-12 02:13:09.506,NL,CRM,conversationalist,english
4262147,2026-01-04 05:16:57.596,ES,Paid,working_professional,english
4054714,2025-07-07 03:04:42.056,PL,Paid,conversationalist,spanish
4672324,2025-12-29 23:44:04.058,US,Direct & Brand,exam_prepper,portuguese
4503935,2026-01-26 17:52:37.110,SE,CRM,working_professional,english
4916578,2025-07-03 03:10:21.079,ES,Direct & Brand,conversationalist,english
4389244,2025-08-19 07:09:58.645,TR,Paid,conversationalist,english
4581478,2025-12-12 06:54:18.034,US,Direct & Brand,working_professional,english
4979677,2025-09-13 15:36:41.051,ES,Paid,exam_prepper,spanish
4107573,2025-07-12 15:25:01.900,MX,Paid,conversationalist,english
4745957,2025-08-19 11:12:56.605,BR,Paid,working_professional,spanish
4886982,2026-01-21 11:51:07.709,US,Direct & Brand,conversationalist,english
4540970,2025-11-28 23:06:26.690,ES,WoM,exam_prepper,spanish
4892512,2025-12-23 08:42:59.921,DE,Paid,working_professional,french
4130734,2025-12-08 18:16:30.656,UK,Paid,working_professional,english
4298910,2025-08-15 10:51:33.970,NL,Paid,working_professional,english
4087949,2025-12-28 20:09:11.488,JP,WoM,working_professional,french
4800185,2025-11-12 14:00:09.063,IT,CRM,working_professional,english
4168099,2025-11-22 07:49:14.737,NL,CRM,relocator,french
4286042,2025-05-21 10:12:02.019,PL,Paid,relocator,english
4471145,2025-09-29 22:11:02.699,IT,Paid,working_professional,spanish
4949282,2026-03-10 04:49:55.396,US,Paid,working_professional,spanish
4538289,2025-11-20 21:52:38.766,UK,Direct & Brand,exam_prepper,german
4154506,2025-11-08 15:21:09.415,DE,Paid,working_professional,spanish
4871415,2025-12-19 22:29:13.307,ES,CRM,exam_prepper,english
4458723,2025-05-07 23:36:20.801,DE,Direct & Brand,working_professional,english
4096168,2025-12-11 03:48:35.411,US,Direct & Brand,conversationalist,english
4992386,2025-12-25 03:55:51.255,NL,CRM,relocator,english
4954733,2025-05-05 19:21:33.936,ES,CRM,working_professional,english
4232823,2026-03-04 20:36:47.182,UK,Direct & Brand,working_professional,english
4856375,2025-12-05 20:42:19.538,US,WoM,exam_prepper,portuguese
4473041,2025-09-06 17:00:32.361,DE,CRM,exam_prepper,english
4927601,2025-07-10 01:32:51.323,AR,Paid,conversationalist,english
4366566,2026-01-18 10:01:47.925,BR,CRM,working_professional,spanish
4975670,2025-11-15 08:18:59.047,DE,Paid,relocator,english
4027965,2025-11-27 05:13:42.125,TR,WoM,working_professional,english
4435050,2025-06-14 21:29:34.740,DE,Paid,working_professional,english
4055843,2025-12-10 14:26:39.847,DE,CRM,relocator,italian
4415712,2025-11-14 19:14:41.317,UK,Direct & Brand,conversationalist,spanish
4526392,2025-07-06 16:30:43.649,NL,Paid,exam_prepper,french
4392127,2025-12-15 15:55:51.701,MX,Direct & Brand,conversationalist,spanish
4247231,2025-08-06 09:37:20.979,BR,Paid,exam_prepper,english
4404924,2026-01-09 07:04:52.279,PL,Direct & Brand,conversationalist,english
4085569,2026-01-07 07:04:22.892,FR,Paid,conversationalist,spanish
4393124,2025-11-03 04:48:45.109,FR,Paid,exam_prepper,english
4235445,2025-11-02 10:13:33.096,US,Paid,working_professional,english
4029556,2026-01-01 11:43:06.069,US,WoM,exam_prepper,spanish
4334165,2025-12-12 21:35:56.653,IT,Paid,relocator,spanish
4976041,2025-09-29 03:50:48.321,US,CRM,exam_prepper,english
4103896,2026-03-30 11:24:45.999,MX,Other,working_professional,english
4879940,2026-01-28 08:49:09.278,FR,Paid,conversationalist,italian
4749421,2025-06-24 07:42:59.765,NL,Direct & Brand,conversationalist,english
4681533,2025-09-09 22:26:31.234,ES,Direct & Brand,conversationalist,english
4351577,2026-01-04 17:21:22.462,BR,Paid,conversationalist,english
4829822,2026-01-17 02:57:56.460,US,Paid,working_professional,english
4153143,2025-12-15 02:57:02.708,ES,Direct & Brand,conversationalist,spanish
4144283,2025-08-31 07:17:45.092,NL,Paid,working_professional,portuguese
4040163,2026-02-06 21:19:04.848,ES,Direct & Brand,working_professional,italian
4300814,2026-01-22 16:41:50.968,ES,Paid,conversationalist,portuguese
4961959,2025-10-04 11:52:59.146,IT,Direct & Brand,exam_prepper,spanish
4870068,2025-07-11 04:28:34.383,US,WoM,working_professional,portuguese
4495404,2025-10-04 12:27:32.221,ES,Paid,conversationalist,german
4729884,2025-08-24 16:52:49.469,UK,WoM,relocator,german
4871482,2026-01-05 19:39:20.844,UK,CRM,conversationalist,english
4145534,2025-10-16 08:23:28.945,BR,Paid,relocator,spanish
4795702,2026-01-02 07:25:35.842,IT,Paid,working_professional,spanish
4739808,2025-10-22 01:42:19.608,BR,Other,working_professional,english
4491897,2025-07-19 00:23:04.010,DE,Direct & Brand,working_professional,english
4470392,2025-11-30 09:58:13.686,ES,CRM,exam_prepper,french
4645239,2025-09-04 12:47:40.854,FR,Direct & Brand,exam_prepper,italian
4005506,2025-08-31 04:07:27.950,US,Paid,working_professional,english
4949860,2025-11-02 20:25:36.264,DE,Direct & Brand,relocator,italian
4083074,2025-08-15 14:53:17.123,BR,Paid,relocator,french
4019927,2025-10-21 01:31:51.852,UK,Paid,relocator,spanish
4268355,2026-01-30 11:18:42.248,FR,Paid,working_professional,italian
4226130,2025-11-22 03:22:59.013,MX,Direct & Brand,conversationalist,english
4875522,2026-02-02 17:26:24.842,UK,Paid,exam_prepper,portuguese
4156782,2025-05-25 23:08:20.639,MX,WoM,working_professional,german
4575462,2026-01-27 19:08:43.086,BR,Paid,conversationalist,english
4985898,2025-04-18 00:28:27.649,DE,WoM,conversationalist,spanish
4762560,2025-11-11 09:39:04.125,ES,Direct & Brand,working_professional,english
4638457,2026-03-13 18:13:15.946,IT,Paid,conversationalist,german
4553408,2025-11-20 14:08:55.501,IT,CRM,working_professional,english
4443814,2026-01-29 17:04:36.909,FR,CRM,exam_prepper,spanish
4116587,2025-10-02 12:37:48.375,US,Paid,exam_prepper,english
4813875,2025-08-06 14:38:02.137,US,WoM,relocator,italian
4302096,2026-04-07 18:47:51.005,ES,Paid,exam_prepper,english
4249183,2025-05-12 14:59:43.631,US,Direct & Brand,conversationalist,english
4315779,2026-01-03 23:19:30.129,MX,Other,working_professional,italian
4127767,2025-09-03 01:05:23.382,BR,Paid,exam_prepper,english
4050068,2025-12-27 05:29:33.082,DE,Direct & Brand,working_professional,english
4250021,2026-03-29 23:37:20.692,ES,Paid,exam_prepper,english
4440218,2026-02-27 07:51:23.022,DE,Paid,exam_prepper,english
4669989,2026-02-12 17:37:05.133,ES,WoM,working_professional,english
4832463,2026-01-17 20:51:00.577,UK,Direct & Brand,conversationalist,english
4653064,2025-11-27 07:20:27.116,ES,Paid,conversationalist,english
4479318,2025-09-27 23:09:55.016,UK,Direct & Brand,working_professional,italian
4065858,2025-12-04 15:11:45.186,MX,Paid,working_professional,english
4116242,2025-05-20 10:55:21.919,SE,Direct & Brand,working_professional,spanish
4877330,2025-06-19 19:10:18.242,MX,Paid,exam_prepper,english
4949115,2026-03-07 13:04:16.902,ES,Direct & Brand,working_professional,english
4524108,2025-11-22 16:13:54.665,MX,Paid,working_professional,english
4625726,2025-04-14 16:55:37.137,US,Direct & Brand,working_professional,english
4562093,2026-02-09 02:47:39.649,MX,WoM,working_professional,english
4017233,2026-01-07 05:06:12.505,US,Paid,working_professional,english
4662652,2025-08-11 18:15:46.400,FR,Paid,relocator,spanish
4540410,2026-01-06 18:32:25.925,ES,CRM,conversationalist,english
4602980,2025-12-26 07:27:27.247,US,Paid,working_professional,german
4253690,2025-12-30 09:40:42.197,UK,WoM,exam_prepper,english
4753448,2025-10-01 12:11:39.135,UK,Paid,conversationalist,french
4150551,2026-01-15 11:25:23.615,IT,Direct & Brand,working_professional,english
4305420,2025-05-19 12:50:15.640,PL,Direct & Brand,conversationalist,english
4450089,2025-12-25 12:14:15.755,UK,Direct & Brand,working_professional,english
4001640,2025-04-12 15:59:48.865,ES,CRM,exam_prepper,english
4644674,2025-09-13 01:59:26.295,US,Direct & Brand,exam_prepper,spanish
4369954,2025-12-29 14:12:56.512,JP,CRM,working_professional,italian
4252249,2026-02-06 08:05:10.344,BR,WoM,exam_prepper,english
4598384,2025-10-04 16:20:17.730,US,Direct & Brand,conversationalist,english
4436802,2025-12-30 05:01:26.085,IT,Paid,conversationalist,english
4196412,2025-10-01 04:38:48.739,PL,Direct & Brand,exam_prepper,english
4696643,2026-01-04 07:05:06.854,ES,CRM,exam_prepper,spanish
4700674,2025-12-30 08:51:13.448,UK,Paid,conversationalist,english
4089772,2026-04-04 20:17:34.765,FR,CRM,relocator,italian
4548913,2025-06-29 11:46:17.203,FR,Paid,relocator,portuguese
4378120,2026-01-10 14:50:49.067,UK,Paid,conversationalist,german
4070966,2025-04-13 03:10:24.892,NL,Paid,exam_prepper,english
